읍명동,관리번호,비가림수,거치대수,인근지번,상세위치,총대수(개소),화소(단위:만화소),저장기간(일),실시간모니터링대수,데이터기준일자
애월읍,33,,1,제주특별자치도 제주시 애월읍 하귀10길 56,후거프라이빗펜션 주변,,,,,2018-06-12
애월읍,34,,1,제주특별자치도 제주시 애월읍 하귀10길 33,안성전기앞쪽,,,,,2018-06-12
애월읍,35,,1,제주특별자치도 제주시 애월읍 하귀14길 3-10,세한빌라 앞쪽,,,,,2018-06-12
애월읍,36,,1,제주특별자치도 제주시 애월읍 하귀로 17길 20,명보빌라건너편 100m,,,,,2018-06-12
애월읍,37,,1,제주특별자치도 제주시 애월읍 하귀로 115-5,선진종합건축 옆,,,,,2018-06-12
애월읍,비가림94,1,,제주특별자치도 제주시 애월읍 하광로208,예평교회 주변. 둥지어린이집 주변,,,,,2018-06-12
애월읍,비가림40,1,,제주특별자치도 제주시 애월읍 하귀로23길 17-1,하귀2리사무소주차장,1,200만,30일,1,2018-06-12
애월읍,40,,1,제주특별자치도 제주시 애월읍 일주서로 7066(항몽로 3),새마을금고 북측,,,,,2018-06-12
애월읍,비가림11,1,,제주특별자치도 제주시 애월읍 하귀미수동길 30,하귀2리 1752-5 (그린마트 앞),1,200만,30일,1,2018-06-12
애월읍,41(동-53),,1,제주특별자치도 제주시 애월읍 하귀로85-5 맞으편,고성천 앞,,,,,2018-06-12
애월읍,비가림38,1,,제주특별자치도 제주시 애월읍 하귀로 72,임닛물 앞새마을금고 맞은편,1,200만,30일,1,2018-06-12
애월읍,비가림39,1,,제주특별자치도 제주시 애월읍 하귀로 25길 입구,하귀2리 3018-9 소왕천 주차장 옆,1,200만,30일,,2018-06-12
애월읍,비가림74,1,,제주특별자치도 제주시 애월읍 하귀2리 2615-6 도로,시드니호텔(가문동길4) 앞,1,200만,30일,1,2018-06-12
애월읍,비가림75,1,,제주특별자치도 제주시 애월읍 애월해안로 857 맞은편,고우니식당 앞,1,200만,30일,1,2018-06-12
애월읍,비가림41,1,,제주특별자치도 제주시 애월읍 하귀2리 2729-1 잡,가문동포구 팔각정옆,,,,,2018-06-12
애월읍,비가림37,1,,제주특별자치도 제주시 애월읍 번대동길 20-1 앞,동민회관 남쪽,,,,,2018-06-12
애월읍,43,,1,제주특별자치도 제주시 애월읍 학원동길4(영일운수) 앞,하귀2리 3020 도로 퐁낭아래,,,,,2018-06-12
애월읍,비가림90,1,,제주특별자치도 제주시 애월읍 학원동길 30앞(마을회관 옆),하귀2리 2122-8,,,,,2018-06-12
애월읍,46,,1,제주특별자치도 제주시 애월읍 답동3길 18(탐라노인복지센터) 앞,하귀2리 1228-3 도로,,,,,2018-06-12
애월읍,47,,1,제주특별자치도 제주시 애월읍 하귀로23길 58 맞은편,하귀2리 2101-3 도로,,,,,2018-06-12
애월읍,48,,1,제주특별자치도 제주시 애월읍 하귀26길 4-1,교회교육원,,,,,2018-06-12
애월읍,비가림31,1,,제주특별자치도 제주시 애월읍 리사무소옆,상귀리 528-4 전 앞 도로,1,200만,30일,1,2018-06-12
애월읍,비가림76,1,,제주특별자치도 제주시 애월읍 상귀리 257-4,동동네,,,,,2018-06-12
애월읍,50(동-67),,1,제주특별자치도 제주시 애월읍 상귀리 304,상귀반석,,,,,2018-06-12
애월읍,비가림89,1,,제주특별자치도 제주시 애월읍 상귀리 1357(상귀길 101),소앵동,,,,,2018-06-12
애월읍,52,,1,제주특별자치도 제주시 애월읍 상귀리 241-2,해경관사,,,,,2018-06-12
애월읍,비가림28,1,,제주특별자치도 제주시 애월읍 하소로163,수산리사무소 옆,,,,,2018-06-12
애월읍,비가림62,1,,제주특별자치도 제주시 애월읍 하소로136(수산리531-3도),하소로136도로,1,200만,30일,1,2018-06-12
애월읍,비가림30,1,,제주특별자치도 제주시 애월읍 엄수로165(곰솔빌라앞),엄수로165,,,,,2018-06-12
애월읍,비가림27,1,,제주특별자치도 제주시 애월읍 엄수로103,신성감귤선과장 측변,1,200만,30일,1,2018-06-12
애월읍,비가림29,1,,제주특별자치도 제주시 애월읍 예원로103 고운돌업체옆 공터,상귀리 1572-2,1,200만,30일,1,2018-06-12
애월읍,53,,1,제주특별자치도 제주시 애월읍 번대동길 62,수산리 673-1,,,,,2018-06-12
애월읍,비가림26,1,,제주특별자치도 제주시 애월읍 장전리 1638-2,소길버스승차대 앞,1,200만,30일,1,2018-06-12
애월읍,54(동-27),,1,제주특별자치도 제주시 애월읍 소길리 793-3,소길운동장 위쪽 삼거리,,,,,2018-06-12
애월읍,비가림25,1,,제주특별자치도 제주시 애월읍 장전리453-2,성덕슈퍼옆(장전4길입구),1,200만,30일,1,2018-06-12
애월읍,비가림77,1,,제주특별자치도 제주시 애월읍 장전리386-1 대,장전보건소(하소로353) 북측,1,200만,30일,1,2018-06-12
애월읍,55,,1,제주특별자치도 제주시 애월읍 장전4길14 사거리,장전리465-1,,,,,2018-06-12
애월읍,비가림24,1,,제주특별자치도 제주시 애월읍 유수암리 1897앞,보건소(유수암평화길14-2)맞은편,1,200만,30일,1,2018-06-12
애월읍,비가림47,1,,제주특별자치도 제주시 애월읍 유수암리 1042-16,경로당옆,1,200만,30일,1,2018-06-12
애월읍,비가림84,1,,제주특별자치도 제주시 애월읍 유수암리 2017-1앞,광상로 310 동측도로,,,,,2018-06-12
애월읍,비가림85,1,,제주특별자치도 제주시 애월읍 유수암리 2580-4,거문덕이,1,200만,30일,1,2018-06-12
애월읍,비가림22,1,,제주특별자치도 제주시 애월읍 고성6길 4 부근,,1,200만,30일,1,2018-06-12
애월읍,비가림54,1,,제주특별자치도 제주시 애월읍 고성3길 10 부근,농산물간이집하장 앞,1,200만,30일,1,2018-06-12
애월읍,57(동-91),,1,제주특별자치도 제주시 애월읍 광상로 115 입구 맞은편,솔베이지펜션 맞은편,,,,,2018-06-12
애월읍,비가림78,1,,제주특별자치도 제주시 애월읍 고성리 1449-1,보르미마을,1,200만,30일,1,2018-06-12
애월읍,비가림23,1,,제주특별자치도 제주시 애월읍 고성리 133-9전,리사무소 앞,1,200만,30일,1,2018-06-12
애월읍,58,,1,제주특별자치도 제주시 애월읍 고성남길 101,원광요양원 내,,,,,2018-06-12
애월읍,59,,1,제주특별자치도 제주시 애월읍 광령리 2807-3,UTS 골프빌리지 앞,,,,,2018-06-12
애월읍,70,,1,제주특별자치도 제주시 애월읍 사라길 133 ,사라길 133 앞,,,,,2018-06-12
애월읍,비가림85,1,,제주특별자치도 제주시 애월읍 광령북7길 71,광령초원빌라 앞,,,,,2018-06-12
애월읍,비가림81,1,,제주특별자치도 제주시 애월읍 광령리 산 24,길하우스 인근 주차장,,,,,2018-06-12
애월읍,비가림70,1,,제주특별자치도 제주시 애월읍 광령8길 33,광령8길 33 앞,1,200만,30일,1,2018-06-12
애월읍,60(통),,1,제주특별자치도 제주시 애월읍 광령4길  28,광령초등학교 후문,,,,,2018-06-12
애월읍,비가림19,1,,제주특별자치도 제주시 애월읍 광성로 277,광령한마음새마을금고 주차장,1,200만,30일,,2018-06-12
애월읍,비가림88,1,,제주특별자치도 제주시 애월읍 광령5길 18,광령5길 18번지 앞,,,,,2018-06-12
애월읍,62,,1,제주특별자치도 제주시 애월읍 광령7길 13 옆,광령7길 13 옆,,,,,2018-06-12
애월읍,비가림18,1,,제주특별자치도 제주시 애월읍 광령리 1276-2,순두물 옆,1,200만,30일,1,2018-06-12
애월읍,비가림20,1,,제주특별자치도 제주시 애월읍 광령리 3067-1,광령2리사무소,1,200만,30일,1,2018-06-12
애월읍,63,,1,제주특별자치도 제주시 애월읍 광령리 2812,올해해오름펜션,,,,,2018-06-12
애월읍,64,,1,제주특별자치도 제주시 애월읍 평화로 2692,한라주유소옆,,,,,2018-06-12
애월읍,비가림86,1,,제주특별자치도 제주시 애월읍 광령리 2615,관광대체육관옆,1,200만,30일,1,2018-06-12
애월읍,66,,1,제주특별자치도 제주시 애월읍 광령리 2498-1,유정연립,,,,,2018-06-12
애월읍,67,,1,제주특별자치도 제주시 애월읍 광령평화7길20앞,버섯마을,,,,,2018-06-12
애월읍,비가림21,1,,제주특별자치도 제주시 애월읍 광령자종길1(리사무소옆),광령리 3798-16,1,200만,30일,1,2018-06-12
애월읍,69,,1,제주특별자치도 제주시 애월읍 광령자종길54,광령리 3778-4,,,,,2018-06-12
구좌읍,김녕-01,1,,제주특별자치도 제주시 구좌읍 김녕리 497-4,김녕성세기해변 주차장,,,,,2018-06-12
구좌읍,김녕-02,,1,제주특별자치도 제주시 구좌읍 만장굴길 122(김녕리 산 16),김녕미로공원 내부,,,,,2018-06-12
구좌읍,김녕-03,,1,제주특별자치도 제주시 구좌읍 만장굴길 182,만장굴주차장,,,,,2018-06-12
구좌읍,김녕-04,,1,제주특별자치도 제주시 구좌읍 김녕로 21길 12(김녕리 1223-5),김녕어울림센터 앞,,,,,2018-06-12
구좌읍,김녕-05,,1,제주특별자치도 제주시 구좌읍 김녕로18길 19-1(김녕리 1145-79),,,,,,2018-06-12
구좌읍,김녕-06,1,,제주특별자치도 제주시 구좌읍 김녕로17길 36(김녕리 1267-3),세기알좀녀쉼터 옆,,,,,2018-06-12
구좌읍,김녕-07,1,,제주특별자치도 제주시 구좌읍 김녕로17길 15,김녕어촌계창고 앞,,,,,2018-06-12
구좌읍,김녕-08,1,,제주특별자치도 제주시 구좌읍 김녕로 141(김녕리1497-1),임풍해장국앞,1,400,20,1,2018-06-12
구좌읍,김녕-09,,1,제주특별자치도 제주시 구좌읍 김녕리1457(김녕로 1길 87),,,,,,2018-06-12
구좌읍,김녕-10,,1,제주특별자치도 제주시 구좌읍 김녕리1466-1(김녕로 19길 32),,,,,,2018-06-12
구좌읍,김녕-11,,1,제주특별자치도 제주시 구좌읍 김녕리 1754,김녕중 동쪽(도로변위치),,,,,2018-06-12
구좌읍,김녕-12,,1,제주특별자치도 제주시 구좌읍 김녕로 118-20(김녕리 1726-2),김녕중학교 안,,,,,2018-06-12
구좌읍,김녕-13,1,,제주특별자치도 제주시 구좌읍 김녕로 118(김녕리 1697-4),동부보건소 앞 ,1,200,25,1,2018-06-12
구좌읍,김녕-14,,1,제주특별자치도 제주시 구좌읍 김녕로 11길 14-1,김녕초등학교 뒤,,,,,2018-06-12
구좌읍,김녕-15,,1,제주특별자치도 제주시 구좌읍 해맞이해안로 200(김녕리 9-2),한국에너지기술연구원 제주글로벌연구센터 내부,,,,,2018-06-12
구좌읍,김녕-16,,1,제주특별자치도 제주시 구좌읍 김녕로9길 7,김녕어촌계로 들어가는길,,,,,2018-06-12
구좌읍,김녕-17,,1,제주특별자치도 제주시 구좌읍 김녕로93(김녕리 2216),영월갈비 옆,,,,,2018-06-12
구좌읍,김녕-18,,1,제주특별자치도 제주시 구좌읍 일주동로 2045(김녕리 1811),김녕리 사무소뒤,,,,,2018-06-12
구좌읍,김녕-19,,1,제주특별자치도 제주시 구좌읍 김녕로 8길 14(김녕리 1795-1),김녕경노당,,,,,2018-06-12
구좌읍,김녕-20,,1,제주특별자치도 제주시 구좌읍 김녕리 3678,영배이용원 앞,,,,,2018-06-12
구좌읍,김녕-21,,1,제주특별자치도 제주시 구좌읍 김녕항3길 7(김녕리 3686),김녕서운타운앞,,,,,2018-06-12
구좌읍,김녕-22,1,,제주특별자치도 제주시 구좌읍 김녕리 3722번지 앞,운동기구앞,,,,,2018-06-12
구좌읍,김녕-23,,1,제주특별자치도 제주시 구좌읍 김녕항3길 12-29(김녕리 3994),,,,,,2018-06-12
구좌읍,김녕-24,,1,제주특별자치도 제주시 구좌읍 김녕항1길 32,혼디어울렁,1,2400,20,1,2018-06-12
구좌읍,김녕-25,,1,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,해양경비안전센터,,,,,2018-06-12
구좌읍,김녕-26,,1,제주특별자치도 제주시 구좌읍 김녕리 3959 맞은편,김녕리 백련사 맞은편,,,,,2018-06-12
구좌읍,김녕-27,,1,제주특별자치도 제주시 구좌읍 김녕리 497-6,구좌체육관 주차장,,,,,2018-06-12
구좌읍,김녕-28,,1,제주특별자치도 제주시 구좌읍 김녕리 3100,빨간풍차펜션 앞,,,,,2018-06-12
구좌읍,김녕-29,,1,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,김녕요트투어,,,,,2018-06-12
구좌읍,김녕-30,,1,제주특별자치도 제주시 구좌읍 김녕리 4402,선유어린이집,,,,,2018-06-12
구좌읍,김녕-31,,1,제주특별자치도 제주시 구좌읍 일주동로 1853(김녕리 5974),피노&키오,,,,,2018-06-12
구좌읍,김녕-32,,1,제주특별자치도 제주시 구좌읍 동김길 150,소망요양원,,,,,2018-06-12
구좌읍,김녕-33,,1,제주특별자치도 제주시 구좌읍 김녕리 5552(동김길 162-20),윈드스톤비치 펜션,,,,,2018-06-12
구좌읍,김녕-34,,1,제주특별자치도 제주시 구좌읍 김녕로1길75 오른쪽,,,,,,2018-06-12
구좌읍,김녕-35,,1,제주특별자치도 제주시 구좌읍 김녕리 497-6,구좌체육관 주차장,,,,,2018-06-12
구좌읍,덕천-01,1,,제주특별자치도 제주시 구좌읍 월덕로 522(덕천리 311),덕천교회,,,,,2018-06-12
구좌읍,덕천-02,1,,제주특별자치도 제주시 구좌읍 덕평로 365,덕천마을회관 앞,,,,,2018-06-12
구좌읍,덕천-03,,1,제주특별자치도 제주시 구좌읍 동백로 458(덕천리 766),한울랜드,,,,,2018-06-12
구좌읍,덕천-04,,1,제주특별자치도 제주시 구좌읍 덕평로 77(덕천리 1033),효미농원앞,,,,,2018-06-12
구좌읍,덕천-05,,1,제주특별자치도 제주시 구좌읍 덕평로 31,상덕천,,,,,2018-06-12
구좌읍,덕천-06,,1,제주특별자치도 제주시 구좌읍 덕천리 1181(덕평로 12),상덕천버스정거장옆,,,,,2018-06-12
구좌읍,덕천-07,,1,제주특별자치도 제주시 구좌읍 중산간동로 1921(덕천리 산 11),제주글램핑. 자체적설치,,,,,2018-06-12
구좌읍,동복-01,,1,제주특별자치도 제주시 구좌읍 동복로 5,해녀식당 옆,,,,,2018-06-12
구좌읍,동복-02,,1,제주특별자치도 제주시 구좌읍 동복로 34,해녀촌식당 앞,,,,,2018-06-12
구좌읍,동복-03,1,,제주특별자치도 제주시 구좌읍 동복로 75-8,동복리 75-8 좌측,1,400,20,1,2018-06-12
구좌읍,동복-04,1,,제주특별자치도 제주시 구좌읍 동복리1379,동동게스트하우스옆,1,200,25,1,2018-06-12
구좌읍,동복-05,,1,제주특별자치도 제주시 구좌읍 구좌해안로 32,해녀잠수촌식당 옆,,,,,2018-06-12
구좌읍,동복-06,,1,제주특별자치도 제주시 구좌읍 일주동로 1724,꼬뜨도르호텔,,,,,2018-06-12
구좌읍,동복-07,,1,제주특별자치도 제주시 구좌읍 동복남4길 3,취락구조(동산아래),,,,,2018-06-12
구좌읍,동복-08,1,,제주특별자치도 제주시 구좌읍 동복남2길 19-2,취락구조(동산위),,,,,2018-06-12
구좌읍,동복-09,,1,제주특별자치도 제주시 구좌읍 일주동로 1626,메이더호텔 뒤편,,,,,2018-06-12
구좌읍,동복-10,1,,제주특별자치도 제주시 구좌읍 조천우회로 988(동복 1713-1),학교살리기 빌라,,,,,2018-06-12
구좌읍,상도-01,,1,제주특별자치도 제주시 구좌읍 상도리 471-40(해녀박물관길 26),해녀박물관내에,,,,,2018-06-12
구좌읍,상도-02,1,,제주특별자치도 제주시 구좌읍 상도로 3(상도리 334-4),상도리 농기계창고앞,,,,,2018-06-12
구좌읍,상도-03,,1,제주특별자치도 제주시 구좌읍 세종로 201(하도리 산76),125전경대 앞,,,,,2018-06-12
구좌읍,상도-04,,1,제주특별자치도 제주시 구좌읍 상하도길 34,코코코게스트하우스서쪽사거리,,,,,2018-06-12
구좌읍,상도-05,,1,제주특별자치도 제주시 구좌읍 상하도길 46앞,,,,,,2018-06-12
구좌읍,상도-06,,1,제주특별자치도 제주시 구좌읍 상도리 471-18(구좌로 128-7),상도리공원 정자 앞,,,,,2018-06-12
구좌읍,상도-07,,1,제주특별자치도 제주시 구좌읍 세종로 36(세화리 98),세화고등학교 동쪽,,,,,2018-06-12
구좌읍,세화-01,1,,제주특별자치도 제주시 구좌읍 세화리 1561-6,구좌읍사무소 옆,,,,,2018-06-12
구좌읍,세화-02,,1,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198),세화중학교 안,,,,,2018-06-12
구좌읍,세화-03,,1,제주특별자치도 제주시 구좌읍 일주동로 3132(세화리 1198-1),동녁도서관 안,,,,,2018-06-12
구좌읍,세화-04,1,,제주특별자치도 제주시 구좌읍 충렬로 14 (세화리 1216-2),전향동복지회관 앞,,,,,2018-06-12
구좌읍,세화-05,,1,제주특별자치도 제주시 구좌읍 세화남길 25(세화리 875-3),,,,,,2018-06-12
구좌읍,세화-06,1,,제주특별자치도 제주시 구좌읍 세송로 17,합전동복지회관 주차장,,,,,2018-06-12
구좌읍,세화-07,,1,제주특별자치도 제주시 구좌읍 세화합전1길 19 남측,팽나무 쉼터 옆,,,,,2018-06-12
구좌읍,세화-08,,1,제주특별자치도 제주시 구좌읍 세화리 1510-1,신영식품 근처,,,,,2018-06-12
구좌읍,세화-09,,1,제주특별자치도 제주시 구좌읍 구좌로 116 앞,해녀박물관,,,,,2018-06-12
구좌읍,세화-10,,1,제주특별자치도 제주시 구좌읍 세화리 1381-2(해맞이해안로 1465),세화해수욕장화장실 앞,,,,,2018-06-12
